2025-05-19 14:24:25,118 DEBUG   HandlerThread:28198 [handler.py:handle_request():146] handle_request: internal_messages
2025-05-19 14:24:28,258 DEBUG   HandlerThread:28198 [handler.py:handle_request():146] handle_request: status_report
2025-05-19 14:24:33,269 DEBUG   HandlerThread:28198 [handler.py:handle_request():146] handle_request: status_report
2025-05-19 14:24:38,283 DEBUG   HandlerThread:28198 [handler.py:handle_request():146] handle_request: status_report
2025-05-19 14:24:40,116 DEBUG   HandlerThread:28198 [handler.py:handle_request():146] handle_request: stop_status
2025-05-19 14:24:40,116 DEBUG   SenderThread:28198 [sender.py:send_request():407] send_request: stop_status
2025-05-19 14:24:40,118 DEBUG   HandlerThread:28198 [handler.py:handle_request():146] handle_request: internal_messages
2025-05-19 14:24:44,261 DEBUG   HandlerThread:28198 [handler.py:handle_request():146] handle_request: status_report
2025-05-19 14:24:49,275 DEBUG   HandlerThread:28198 [handler.py:handle_request():146] handle_request: status_report
2025-05-19 14:24:54,281 DEBUG   HandlerThread:28198 [handler.py:handle_request():146] handle_request: status_report
2025-05-19 14:24:55,115 DEBUG   HandlerThread:28198 [handler.py:handle_request():146] handle_request: stop_status
2025-05-19 14:24:55,116 DEBUG   SenderThread:28198 [sender.py:send_request():407] send_request: stop_status
2025-05-19 14:24:55,120 DEBUG   HandlerThread:28198 [handler.py:handle_request():146] handle_request: internal_messages
2025-05-19 14:25:00,236 DEBUG   HandlerThread:28198 [handler.py:handle_request():146] handle_request: status_report
2025-05-19 14:25:05,245 DEBUG   HandlerThread:28198 [handler.py:handle_request():146] handle_request: status_report
2025-05-19 14:25:10,115 DEBUG   HandlerThread:28198 [handler.py:handle_request():146] handle_request: stop_status
2025-05-19 14:25:10,115 DEBUG   SenderThread:28198 [sender.py:send_request():407] send_request: stop_status
2025-05-19 14:25:10,122 DEBUG   HandlerThread:28198 [handler.py:handle_request():146] handle_request: internal_messages
2025-05-19 14:25:10,308 DEBUG   HandlerThread:28198 [handler.py:handle_request():146] handle_request: status_report
2025-05-19 14:25:15,318 DEBUG   HandlerThread:28198 [handler.py:handle_request():146] handle_request: status_report
2025-05-19 14:25:17,550 DEBUG   HandlerThread:28198 [handler.py:handle_request():146] handle_request: resume
2025-05-19 14:25:17,550 INFO    HandlerThread:28198 [handler.py:handle_request_resume():696] starting system metrics thread
2025-05-19 14:25:17,550 INFO    HandlerThread:28198 [system_monitor.py:start():194] Starting system monitor
2025-05-19 14:25:17,551 INFO    SystemMonitor:28198 [system_monitor.py:_start():158] Starting system asset monitoring threads
2025-05-19 14:25:17,553 INFO    SystemMonitor:28198 [interfaces.py:start():190] Started cpu monitoring
2025-05-19 14:25:17,554 INFO    SystemMonitor:28198 [interfaces.py:start():190] Started disk monitoring
2025-05-19 14:25:17,557 INFO    SystemMonitor:28198 [interfaces.py:start():190] Started memory monitoring
2025-05-19 14:25:17,559 INFO    SystemMonitor:28198 [interfaces.py:start():190] Started network monitoring
2025-05-19 14:25:17,882 DEBUG   HandlerThread:28198 [handler.py:handle_request():146] handle_request: log_artifact
2025-05-19 14:25:17,882 DEBUG   SenderThread:28198 [sender.py:send_request():407] send_request: log_artifact
2025-05-19 14:25:17,888 DEBUG   HandlerThread:28198 [handler.py:handle_request():146] handle_request: pause
2025-05-19 14:25:17,888 INFO    HandlerThread:28198 [handler.py:handle_request_pause():705] stopping system metrics thread
2025-05-19 14:25:17,888 INFO    HandlerThread:28198 [system_monitor.py:finish():203] Stopping system monitor
2025-05-19 14:25:17,889 INFO    HandlerThread:28198 [interfaces.py:finish():202] Joined cpu monitor
2025-05-19 14:25:17,889 INFO    HandlerThread:28198 [interfaces.py:finish():202] Joined disk monitor
2025-05-19 14:25:17,889 INFO    HandlerThread:28198 [interfaces.py:finish():202] Joined memory monitor
2025-05-19 14:25:17,890 INFO    HandlerThread:28198 [interfaces.py:finish():202] Joined network monitor
2025-05-19 14:25:17,890 DEBUG   SystemMonitor:28198 [system_monitor.py:_start():172] Starting system metrics aggregation loop
2025-05-19 14:25:17,890 DEBUG   SystemMonitor:28198 [system_monitor.py:_start():179] Finished system metrics aggregation loop
2025-05-19 14:25:17,890 DEBUG   SystemMonitor:28198 [system_monitor.py:_start():183] Publishing last batch of metrics
2025-05-19 14:25:18,970 INFO    wandb-upload_1:28198 [upload_job.py:push():89] Uploaded file /Users/codemon/Library/Application Support/wandb/artifacts/staging/tmpspq9v7go
2025-05-19 14:25:19,588 INFO    SenderThread:28198 [sender.py:send_request_log_artifact():1446] logged artifact source-loan_default_prediction-EDA.ipynb - {'id': 'QXJ0aWZhY3Q6MTc0ODM2NzI3Nw==', 'state': 'PENDING', 'artifactSequence': {'id': 'QXJ0aWZhY3RDb2xsZWN0aW9uOjY0MjY3MDM3NQ==', 'latestArtifact': {'id': 'QXJ0aWZhY3Q6MTc0ODM2Mjk0NA==', 'versionIndex': 1}}}
2025-05-19 14:25:19,588 DEBUG   SenderThread:28198 [sender.py:send():380] send: stats
2025-05-19 14:25:20,590 DEBUG   HandlerThread:28198 [handler.py:handle_request():146] handle_request: status_report
2025-05-19 14:25:25,114 DEBUG   HandlerThread:28198 [handler.py:handle_request():146] handle_request: stop_status
2025-05-19 14:25:25,115 DEBUG   SenderThread:28198 [sender.py:send_request():407] send_request: stop_status
2025-05-19 14:25:25,126 DEBUG   HandlerThread:28198 [handler.py:handle_request():146] handle_request: internal_messages
2025-05-19 14:25:26,265 DEBUG   HandlerThread:28198 [handler.py:handle_request():146] handle_request: status_report
2025-05-19 14:25:30,273 DEBUG   HandlerThread:28198 [handler.py:handle_request():146] handle_request: resume
2025-05-19 14:25:30,273 INFO    HandlerThread:28198 [handler.py:handle_request_resume():696] starting system metrics thread
2025-05-19 14:25:30,273 INFO    HandlerThread:28198 [system_monitor.py:start():194] Starting system monitor
2025-05-19 14:25:30,273 INFO    SystemMonitor:28198 [system_monitor.py:_start():158] Starting system asset monitoring threads
2025-05-19 14:25:30,274 INFO    SystemMonitor:28198 [interfaces.py:start():190] Started cpu monitoring
2025-05-19 14:25:30,274 INFO    SystemMonitor:28198 [interfaces.py:start():190] Started disk monitoring
2025-05-19 14:25:30,275 INFO    SystemMonitor:28198 [interfaces.py:start():190] Started memory monitoring
2025-05-19 14:25:30,276 INFO    SystemMonitor:28198 [interfaces.py:start():190] Started network monitoring
2025-05-19 14:25:30,545 DEBUG   HandlerThread:28198 [handler.py:handle_request():146] handle_request: log_artifact
2025-05-19 14:25:30,545 DEBUG   SenderThread:28198 [sender.py:send_request():407] send_request: log_artifact
2025-05-19 14:25:30,548 DEBUG   HandlerThread:28198 [handler.py:handle_request():146] handle_request: pause
2025-05-19 14:25:30,548 INFO    HandlerThread:28198 [handler.py:handle_request_pause():705] stopping system metrics thread
2025-05-19 14:25:30,548 INFO    HandlerThread:28198 [system_monitor.py:finish():203] Stopping system monitor
2025-05-19 14:25:30,548 DEBUG   SystemMonitor:28198 [system_monitor.py:_start():172] Starting system metrics aggregation loop
